# BME688 cage-odor heater-sweep log
# firmware_version,cage-odor-1.2.0
# session_start_iso,(no RTC)
# session_start_unix,0
# rtc_present,0
# sensors_detected,8 of 8
# sensor,0,logical_id,0,enabled,1,ok,1,unique_id,0x2ED18B51
# sensor,1,logical_id,1,enabled,1,ok,1,unique_id,0x2ED19951
# sensor,2,logical_id,2,enabled,1,ok,1,unique_id,0x2ED19B51
# sensor,3,logical_id,3,enabled,1,ok,1,unique_id,0x2ED19D51
# sensor,4,logical_id,4,enabled,1,ok,1,unique_id,0x2ED1A051
# sensor,5,logical_id,5,enabled,1,ok,1,unique_id,0x2ED1A251
# sensor,6,logical_id,6,enabled,1,ok,1,unique_id,0x2ED1A451
# sensor,7,logical_id,7,enabled,1,ok,1,unique_id,0x2ED19C4A
# profile_rotate_ms,120000
# n_profiles,4
# profile,0,bosch_default,meas_dur_ms,140,temps,320 100 100 100 200 200 200 320 320 320,muls,5 2 10 30 5 5 5 5 5 5
# profile,1,ramp_200_350,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,10 10 10 10 10 10 10 10 10 10
# profile,2,ramp_short_dwell,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,3 3 3 3 3 3 3 3 3 3
# profile,3,ramp_long_dwell,meas_dur_ms,300,temps,200 217 233 250 267 283 300 317 333 350,muls,20 20 20 20 20 20 20 20 20 20
#
timestamp_iso,millis,unix_time,label,label_name,marker,sensor_idx,logical_id,profile_id,profile_name,profile_cycle,heater_step,heater_temp_c,heater_dur_ms,gas_resistance_ohm,temperature_c,humidity_pct,pressure_pa,idac,res_heat,gas_wait_reg,status,gas_valid,heat_stable,meas_index,skipped
,2316244,0,2,SOILED,,7,7,3,ramp_long_dwell,20,2,233,5180,18228.43,43.702,26.077,100128.42,154,84,20,144,0,1,53,52
,2316843,0,2,SOILED,,4,4,3,ramp_long_dwell,20,2,233,5180,18873.49,44.044,28.173,100145.16,146,88,20,144,0,1,55,52
,2318342,0,2,SOILED,,1,1,3,ramp_long_dwell,20,3,250,5180,9453.47,43.144,31.386,100135.08,149,88,20,144,0,1,61,36
,2319843,0,2,SOILED,,0,0,3,ramp_long_dwell,20,3,250,5180,5684.85,43.017,32.073,100118.30,157,90,20,144,0,1,66,41
,2319847,0,2,SOILED,,5,5,3,ramp_long_dwell,20,3,250,5180,12495.12,44.029,28.899,100128.69,151,88,20,128,0,0,65,64
,2320744,0,2,SOILED,,2,2,3,ramp_long_dwell,20,3,250,5180,8331.16,43.935,30.627,100126.05,150,90,20,144,0,1,69,39
,2325250,0,2,SOILED,,6,6,3,ramp_long_dwell,20,4,267,5180,10578.51,43.757,27.113,100140.84,157,97,20,128,0,0,84,38
,2329445,0,2,SOILED,,1,1,3,ramp_long_dwell,20,4,267,5180,7473.14,43.333,31.052,100130.85,154,92,20,176,1,1,99,37
,2331247,0,2,SOILED,,3,3,3,ramp_long_dwell,20,5,283,5180,8864.27,44.334,29.826,100134.10,157,97,20,128,0,0,104,53
,2332150,0,2,SOILED,,7,7,3,ramp_long_dwell,20,5,283,5180,9658.92,44.036,25.896,100126.46,168,96,20,144,0,1,107,53
,2332446,0,2,SOILED,,0,0,3,ramp_long_dwell,20,5,283,5180,5684.85,43.226,31.802,100119.01,166,98,20,144,0,1,109,42
,2332748,0,2,SOILED,,2,2,3,ramp_long_dwell,20,5,283,5180,7020.62,44.179,30.350,100127.89,159,98,20,144,0,1,110,40
,2332750,0,2,SOILED,,4,4,3,ramp_long_dwell,20,5,283,5180,10749.08,44.394,27.826,100149.41,160,100,20,144,0,1,109,53
,2336954,0,2,SOILED,,6,6,3,ramp_long_dwell,20,6,300,5180,11404.13,43.997,26.887,100140.09,165,105,20,144,0,1,124,39
,2340253,0,2,SOILED,,5,5,3,ramp_long_dwell,20,6,300,5180,10088.27,44.437,28.441,100125.98,164,100,20,144,0,1,134,68
,2340549,0,2,SOILED,,1,1,3,ramp_long_dwell,20,6,300,5180,8121.83,43.587,30.844,100134.12,162,100,20,144,0,1,137,37
,2344751,0,2,SOILED,,0,0,3,ramp_long_dwell,20,7,317,5180,7666.51,43.449,31.527,100116.67,175,106,20,144,0,1,151,41
,2344756,0,2,SOILED,,2,2,3,ramp_long_dwell,20,7,317,5180,9495.55,44.462,30.066,100126.45,168,107,20,144,0,1,151,40
,2347455,0,2,SOILED,,3,3,3,ramp_long_dwell,20,7,317,5180,16157.54,44.672,29.418,100135.38,167,106,20,176,1,1,159,54
,2348059,0,2,SOILED,,7,7,3,ramp_long_dwell,20,8,333,5180,18940.52,44.390,25.578,100125.88,182,109,20,144,0,1,161,53
,2348360,0,2,SOILED,,6,6,3,ramp_long_dwell,20,8,333,5180,19265.50,44.246,26.700,100138.95,173,113,20,144,0,1,163,38
,2348659,0,2,SOILED,,4,4,3,ramp_long_dwell,20,8,333,5180,21454.91,44.758,27.459,100149.37,172,113,20,144,0,1,163,53
,2351656,0,2,SOILED,,1,1,3,ramp_long_dwell,20,8,333,5180,13313.92,43.854,30.506,100130.20,171,109,20,144,0,1,175,37
,2356757,0,2,SOILED,,2,2,3,ramp_long_dwell,20,9,350,5180,16899.92,44.718,29.763,100125.47,175,115,20,144,0,1,192,40
,2357056,0,2,SOILED,,0,0,3,ramp_long_dwell,20,9,350,5180,13389.12,43.697,31.328,100116.59,183,115,20,144,0,1,193,41
,2360063,0,2,SOILED,,6,6,3,ramp_long_dwell,20,0,200,5180,35049.29,43.864,26.420,100140.84,136,80,20,144,0,1,203,39
,2360663,0,2,SOILED,,5,5,3,ramp_long_dwell,20,0,200,5180,28008.75,44.253,28.062,100127.57,135,76,20,144,0,1,203,68
,2362759,0,2,SOILED,,1,1,3,ramp_long_dwell,20,0,200,5180,22307.42,43.162,30.496,100135.30,134,76,20,144,0,1,213,37
,2363661,0,2,SOILED,,3,3,3,ramp_long_dwell,20,0,200,5180,27205.10,44.035,29.442,100134.03,133,77,20,144,0,1,214,54
,2363965,0,2,SOILED,,7,7,3,ramp_long_dwell,20,0,200,5180,33586.98,43.729,25.716,100127.52,141,75,20,144,0,1,215,53
,2364865,0,2,SOILED,,4,4,3,ramp_long_dwell,20,0,200,5180,37647.06,44.021,27.881,100143.55,134,79,20,144,0,1,218,54
,2368465,0,2,SOILED,,2,2,3,ramp_long_dwell,20,1,217,5180,33693.08,43.883,30.339,100120.16,140,82,20,144,0,1,232,39
,2369367,0,2,SOILED,,0,0,3,ramp_long_dwell,20,1,217,5180,21805.79,42.965,31.833,100109.38,146,81,20,144,0,1,235,41
,2371774,0,2,SOILED,,6,6,3,ramp_long_dwell,20,2,233,5180,25790.85,43.654,27.220,100132.40,147,88,20,128,0,0,243,39
,2373571,0,2,SOILED,,1,1,3,ramp_long_dwell,20,2,233,5180,16206.63,43.207,31.085,100126.74,144,84,20,144,0,1,250,36
,2378975,0,2,SOILED,,3,3,3,ramp_long_dwell,20,3,250,5180,13166.02,44.198,29.870,100129.73,148,89,20,144,0,1,10,51
,2378984,0,2,SOILED,,7,7,3,ramp_long_dwell,20,3,250,5180,15137.18,43.934,25.931,100119.86,159,88,20,144,0,1,10,50
,2380174,0,2,SOILED,,2,2,3,ramp_long_dwell,20,3,250,5180,9216.59,44.053,30.469,100121.04,150,90,20,144,0,1,16,39
,2380177,0,2,SOILED,,5,5,3,ramp_long_dwell,20,3,250,5180,14883.72,44.167,28.633,100122.81,151,88,20,144,0,1,13,65
,2380477,0,2,SOILED,,4,4,3,ramp_long_dwell,20,3,250,5180,15355.09,44.268,28.032,100139.16,151,92,20,144,0,1,15,52
,2381676,0,2,SOILED,,0,0,3,ramp_long_dwell,20,3,250,5180,5944.64,43.133,31.827,100112.42,157,90,20,144,0,1,21,41
,2383183,0,2,SOILED,,6,6,3,ramp_long_dwell,20,4,267,5180,10981.47,43.864,27.024,100135.86,157,97,20,128,0,0,26,38
,2384379,0,2,SOILED,,1,1,3,ramp_long_dwell,20,4,267,5180,8024.07,43.398,31.058,100125.41,154,92,20,144,0,1,31,36
,2391585,0,2,SOILED,,2,2,3,ramp_long_dwell,20,5,283,5180,7085.92,44.282,30.236,100125.91,159,98,20,144,0,1,55,38
,2393684,0,2,SOILED,,0,0,3,ramp_long_dwell,20,5,283,5180,5684.85,43.323,31.646,100111.52,166,98,20,144,0,1,62,40
,2394886,0,2,SOILED,,3,3,3,ramp_long_dwell,20,6,300,5180,9658.92,44.502,29.514,100133.76,163,102,20,144,0,1,64,53
,2394889,0,2,SOILED,,6,6,3,ramp_long_dwell,20,6,300,5180,11247.80,44.081,26.812,100133.95,165,105,20,144,0,1,66,39
,2395190,0,2,SOILED,,7,7,3,ramp_long_dwell,20,6,300,5180,10770.78,44.228,25.702,100124.95,173,100,20,144,0,1,65,54
,2395486,0,2,SOILED,,1,1,3,ramp_long_dwell,20,6,300,5180,7988.02,43.635,30.666,100131.30,162,100,20,144,0,1,69,37
,2395789,0,2,SOILED,,4,4,3,ramp_long_dwell,20,6,300,5180,12480.50,44.594,27.861,100143.30,165,105,20,144,0,1,67,51
,2399991,0,2,SOILED,,5,5,3,ramp_long_dwell,20,6,300,5180,10107.39,44.541,28.394,100120.05,164,100,20,144,0,1,80,66
,2403588,0,2,SOILED,,2,2,3,ramp_long_dwell,20,7,317,5180,9362.20,44.553,30.052,100123.15,168,107,20,144,0,1,96,40
,2406287,0,2,SOILED,,0,0,3,ramp_long_dwell,20,8,333,5180,10040.79,43.592,31.375,100112.95,179,110,20,144,0,1,105,42
,2406592,0,2,SOILED,,6,6,3,ramp_long_dwell,20,8,333,5180,19058.96,44.334,26.625,100135.71,172,113,20,144,0,1,106,39
,2406888,0,2,SOILED,,1,1,3,ramp_long_dwell,20,8,333,5180,13190.44,43.884,30.594,100127.15,171,109,20,144,0,1,108,38
,2411095,0,2,SOILED,,7,7,3,ramp_long_dwell,20,8,333,5180,18856.81,44.569,25.527,100122.50,182,109,20,144,0,1,119,53
,2411392,0,2,SOILED,,3,3,3,ramp_long_dwell,20,8,333,5180,15976.04,44.898,29.399,100130.37,170,110,20,144,0,1,120,55
,2412294,0,2,SOILED,,4,4,3,ramp_long_dwell,20,8,333,5180,28287.29,44.914,27.339,100143.78,172,113,20,176,1,1,123,55
,2415294,0,2,SOILED,,2,2,3,ramp_long_dwell,20,9,350,5180,16806.72,44.798,29.657,100119.10,175,115,20,144,0,1,136,39
,2417993,0,2,SOILED,,1,1,3,ramp_long_dwell,20,0,200,5180,22076.58,43.562,30.121,100126.82,133,76,20,144,0,1,146,37
,2418293,0,2,SOILED,,0,0,3,ramp_long_dwell,20,0,200,5180,17553.48,43.326,31.041,100108.73,140,77,20,144,0,1,146,40
,2418298,0,2,SOILED,,6,6,3,ramp_long_dwell,20,0,200,5180,34538.59,44.032,26.407,100129.94,136,80,20,144,0,1,146,39
,2420183,0,2,SOILED,profile_change,,,0,bosch_default,21,,,,,,,,,,,,,,
,2420331,0,2,SOILED,,0,0,0,bosch_default,21,0,320,495,17553.48,43.138,31.216,100106.16,140,107,5,144,0,1,0,0
,2420332,0,2,SOILED,,1,1,0,bosch_default,21,0,320,495,22076.58,43.275,30.411,100123.85,133,105,5,144,0,1,154,0
,2420333,0,2,SOILED,,2,2,0,bosch_default,21,0,320,495,21368.95,44.018,29.775,100119.24,133,107,5,144,0,1,153,0
,2420334,0,2,SOILED,,3,3,0,bosch_default,21,0,320,495,26845.64,44.273,29.126,100127.19,133,107,5,144,0,1,150,0
,2420335,0,2,SOILED,,4,4,0,bosch_default,21,0,320,495,37613.87,44.288,27.328,100137.72,134,110,5,144,0,1,150,0
,2420336,0,2,SOILED,,5,5,0,bosch_default,21,0,320,495,27735.64,44.278,27.931,100119.37,135,105,5,144,0,1,148,0
,2420338,0,2,SOILED,,7,7,0,bosch_default,21,0,320,495,33455.30,43.964,25.307,100119.38,141,105,5,144,0,1,150,0
,2421036,0,2,SOILED,,6,6,0,bosch_default,21,0,320,495,34538.59,44.131,26.685,100128.35,170,110,5,144,0,1,3,0
,2425098,0,2,SOILED,,7,7,0,bosch_default,21,3,100,2970,420016.41,42.608,26.166,100118.30,159,50,30,144,0,1,33,138
,2426914,0,2,SOILED,,2,2,0,bosch_default,21,3,100,2970,119486.58,42.588,31.007,100121.28,87,52,30,176,1,1,46,148
,2429438,0,2,SOILED,,4,4,0,bosch_default,21,7,320,495,37813.89,44.039,28.685,100140.29,168,110,5,128,0,0,64,169
,2430555,0,2,SOILED,,1,1,0,bosch_default,21,9,320,495,9169.05,43.456,31.782,100126.90,175,105,5,144,0,1,72,173
,2430557,0,2,SOILED,,3,3,0,bosch_default,21,9,320,495,12386.30,44.344,30.434,100130.58,173,107,5,144,0,1,72,177
,2432382,0,2,SOILED,,6,6,0,bosch_default,21,2,100,990,486807.69,43.214,27.379,100139.94,90,55,10,128,0,0,85,81
,2433499,0,2,SOILED,,0,0,0,bosch_default,21,3,100,2970,111376.98,41.957,32.076,100115.95,92,52,30,144,0,1,95,94
,2438122,0,2,SOILED,,2,2,0,bosch_default,21,4,200,495,114823.95,42.984,31.569,100121.03,134,77,5,128,0,0,127,80
,2440641,0,2,SOILED,,1,1,0,bosch_default,21,8,320,495,6538.62,43.189,32.167,100131.31,167,105,5,144,0,1,145,72
,2443866,0,2,SOILED,,6,6,0,bosch_default,21,2,100,990,449912.12,42.540,27.562,100134.44,90,55,10,144,0,1,168,82
,2447361,0,2,SOILED,,0,0,0,bosch_default,21,3,100,2970,107112.97,41.608,32.866,100112.74,93,52,30,144,0,1,195,99
,2449746,0,2,SOILED,,7,7,0,bosch_default,21,5,200,495,32512.06,43.039,27.226,100122.86,142,75,5,176,1,1,210,176
,2450022,0,2,SOILED,,2,2,0,bosch_default,21,6,200,495,18691.59,43.233,31.701,100121.82,133,77,5,144,0,1,213,85
,2451142,0,2,SOILED,,1,1,0,bosch_default,21,8,320,495,6401.28,43.046,32.342,100130.52,168,105,5,144,0,1,221,75
,2455207,0,2,SOILED,,4,4,0,bosch_default,21,3,100,2970,354693.47,42.756,28.596,100146.98,90,54,30,144,0,1,249,184
,2455213,0,2,SOILED,,5,5,0,bosch_default,21,2,100,990,205457.47,42.752,29.250,100121.84,90,52,10,160,1,0,247,98
,2455214,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,303048.25,42.255,27.779,100132.88,91,55,30,144,0,1,250,81
,2455489,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,303048.25,42.225,27.793,100136.51,91,55,30,144,0,1,252,1
,2459968,0,2,SOILED,,3,3,0,bosch_default,21,5,200,495,28175.21,43.074,31.335,100128.14,133,77,5,144,0,1,27,210
,2460946,0,2,SOILED,,0,0,0,bosch_default,21,7,320,495,12343.30,42.418,33.191,100109.85,176,107,5,144,0,1,37,97
,2461227,0,2,SOILED,,1,1,0,bosch_default,21,7,320,495,17669.79,42.676,32.499,100127.38,168,105,5,144,0,1,38,72
,2461369,0,2,SOILED,,2,2,0,bosch_default,21,7,320,495,17567.94,43.476,31.697,100122.51,168,107,5,144,0,1,39,81
,2466835,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,303048.25,42.050,27.827,100127.62,91,55,30,128,0,0,78,81
,2471170,0,2,SOILED,,1,1,0,bosch_default,21,6,200,495,18593.84,42.379,32.641,100119.28,134,76,5,128,0,0,110,71
,2472991,0,2,SOILED,,2,2,0,bosch_default,21,8,320,495,8370.39,43.740,31.638,100117.01,168,107,5,176,1,1,123,83
,2473136,0,2,SOILED,,7,7,0,bosch_default,21,8,320,495,9504.01,43.562,27.238,100116.46,178,105,5,144,0,1,122,167
,2474671,0,2,SOILED,,0,0,0,bosch_default,21,2,100,990,144103.58,42.290,32.677,100111.16,93,52,10,144,0,1,136,98
,2478318,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,298803.63,41.915,28.123,100127.12,91,55,30,144,0,1,161,82
,2478456,0,2,SOILED,,4,4,0,bosch_default,21,3,100,2970,354325.25,42.410,29.088,100141.16,90,54,30,128,0,0,160,166
,2481115,0,2,SOILED,,1,1,0,bosch_default,21,5,200,495,19801.98,42.170,32.712,100118.36,134,76,5,144,0,1,182,71
,2484198,0,2,SOILED,,2,2,0,bosch_default,21,9,320,495,8350.73,43.775,31.676,100118.45,168,107,5,144,0,1,204,80
,2488399,0,2,SOILED,,3,3,0,bosch_default,21,3,100,2970,223190.94,42.366,30.884,100130.31,87,52,30,128,0,0,231,203
,2488677,0,2,SOILED,,0,0,0,bosch_default,21,3,100,2970,102852.55,41.370,33.003,100110.34,93,52,30,128,0,0,237,100
,2489803,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,298542.28,41.812,28.379,100129.98,91,55,30,128,0,0,244,82
,2490920,0,2,SOILED,,1,1,0,bosch_default,21,4,200,495,107925.80,41.440,32.603,100121.15,134,76,5,128,0,0,253,70
,2495543,0,2,SOILED,,2,2,0,bosch_default,21,0,320,495,9738.28,43.790,31.523,100121.96,168,107,5,144,0,1,30,81
,2497087,0,2,SOILED,,7,7,0,bosch_default,21,2,100,990,402674.00,42.416,26.983,100123.05,92,50,10,128,0,0,38,171
,2500724,0,2,SOILED,,1,1,0,bosch_default,21,3,100,2970,144591.92,41.332,32.552,100124.45,88,51,30,144,0,1,68,70
,2500734,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,299065.41,41.762,28.512,100131.42,91,55,30,144,0,1,67,78
,2501149,0,2,SOILED,,6,6,0,bosch_default,21,3,100,2970,299065.41,41.727,28.603,100128.75,91,55,30,144,0,1,70,2
,2501708,0,2,SOILED,,4,4,0,bosch_default,21,3,100,2970,349607.38,42.191,29.431,100141.39,90,54,30,144,0,1,71,166
,2501986,0,2,SOILED,,0,0,0,bosch_default,21,4,200,495,70503.99,41.786,33.517,100109.57,141,77,5,128,0,0,77,95
,2506749,0,2,SOILED,,2,2,0,bosch_default,21,2,100,990,200981.36,43.055,31.371,100125.35,88,52,10,144,0,1,111,80
,2510528,0,2,SOILED,,1,1,0,bosch_default,21,3,100,2970,144591.92,41.322,32.443,100125.45,88,51,30,144,0,1,139,70
,2512773,0,2,SOILED,,6,6,0,bosch_default,21,4,200,495,209492.64,42.232,28.832,100132.24,136,80,5,128,0,0,154,83
,2515850,0,2,SOILED,,3,3,0,bosch_default,21,8,320,495,8544.73,43.603,31.467,100127.43,168,107,5,144,0,1,172,196
,2515988,0,2,SOILED,,0,0,0,bosch_default,21,9,320,495,7369.88,42.684,33.299,100111.67,176,107,5,144,0,1,178,100
,2518371,0,2,SOILED,,2,2,0,bosch_default,21,2,100,990,206952.30,42.290,31.307,100120.22,88,52,10,128,0,0,195,83
,2519775,0,2,SOILED,,5,5,0,bosch_default,21,2,100,990,200744.95,42.401,29.552,100119.98,90,52,10,160,1,0,197,205
,2520331,0,2,SOILED,,1,1,0,bosch_default,21,3,100,2970,144469.53,41.329,32.341,100125.62,88,51,30,128,0,0,210,70
,2520477,0,2,SOILED,,7,7,0,bosch_default,21,3,100,2970,284602.56,41.863,27.328,100118.78,92,50,30,144,0,1,206,167
,2524259,0,2,SOILED,,6,6,0,bosch_default,21,5,200,495,31457.36,42.497,28.972,100127.37,136,80,5,176,1,1,237,82
,2526917,0,2,SOILED,,4,4,0,bosch_default,21,8,320,495,15916.44,43.736,29.508,100136.27,170,110,5,176,1,1,252,180
,2529574,0,2,SOILED,,0,0,0,bosch_default,21,3,100,2970,101992.03,41.325,32.923,100111.99,93,52,30,128,0,0,20,97
,2529579,0,2,SOILED,,2,2,0,bosch_default,21,3,100,2970,145952.11,42.111,31.278,100119.23,88,52,30,128,0,0,20,80
,2530134,0,2,SOILED,,1,1,0,bosch_default,21,3,100,2970,146831.09,41.357,32.241,100123.61,88,51,30,128,0,0,25,70
,2536301,0,2,SOILED,,6,6,0,bosch_default,21,7,320,495,10078.74,42.987,28.895,100131.63,171,110,5,176,1,1,68,86
,2540076,0,2,SOILED,,1,1,0,bosch_default,21,3,100,2970,145083.59,41.412,32.149,100124.02,88,51,30,144,0,1,97,71
,2540344,0,2,SOILED,profile_change,,,1,ramp_200_350,22,,,,,,,,,,,,,,
,2540349,0,2,SOILED,,0,0,1,ramp_200_350,22,3,250,990,100787.40,41.279,32.947,100109.57,93,90,10,144,0,1,97,0
,2540493,0,2,SOILED,,2,2,1,ramp_200_350,22,3,250,990,144347.33,42.071,31.376,100119.25,88,90,10,144,0,1,97,0
,2540494,0,2,SOILED,,2,2,1,ramp_200_350,22,3,250,990,144347.33,42.051,31.459,100119.34,88,90,10,144,0,1,98,0
,2540495,0,2,SOILED,,3,3,1,ramp_200_350,22,2,233,990,287478.94,42.519,30.871,100127.01,87,85,10,128,0,0,91,0
,2540495,0,2,SOILED,,3,3,1,ramp_200_350,22,2,233,990,287478.94,42.459,30.865,100128.36,87,85,10,128,0,0,92,0
,2540496,0,2,SOILED,,4,4,1,ramp_200_350,22,2,233,990,504061.03,42.531,28.993,100142.55,90,88,10,144,0,1,92,0
,2540497,0,2,SOILED,,5,5,1,ramp_200_350,22,2,233,990,253716.55,42.779,29.621,100120.65,90,84,10,144,0,1,88,0
,2540498,0,2,SOILED,,5,5,1,ramp_200_350,22,2,233,990,253716.55,42.673,29.611,100121.45,90,84,10,144,0,1,89,0
,2540499,0,2,SOILED,,6,6,1,ramp_200_350,22,3,250,990,298281.38,41.850,28.261,100129.52,91,92,10,144,0,1,97,0
,2540499,0,2,SOILED,,6,6,1,ramp_200_350,22,3,250,990,298281.38,41.827,28.270,100129.22,91,92,10,144,0,1,98,0
,2540500,0,2,SOILED,,7,7,1,ramp_200_350,22,2,233,990,383448.78,42.112,27.112,100119.86,92,84,10,144,0,1,92,0
,2540500,0,2,SOILED,,7,7,1,ramp_200_350,22,2,233,990,383448.78,42.063,27.096,100118.49,92,84,10,144,0,1,93,0
,2540773,0,2,SOILED,,1,1,1,ramp_200_350,22,0,200,990,145083.59,41.762,32.338,100117.02,168,76,10,144,0,1,2,0
,2542315,0,2,SOILED,,2,2,1,ramp_200_350,22,1,217,990,22614.84,42.944,31.696,100116.45,87,82,10,144,0,1,13,170
,2543714,0,2,SOILED,,0,0,1,ramp_200_350,22,2,233,990,11307.42,42.252,33.139,100107.15,93,85,10,144,0,1,23,181
,2544978,0,2,SOILED,,3,3,1,ramp_200_350,22,3,250,990,16873.19,43.442,30.870,100125.73,88,89,10,144,0,1,31,194
,2545122,0,2,SOILED,,7,7,1,ramp_200_350,22,3,250,990,18806.94,43.144,27.168,100121.53,93,88,10,144,0,1,32,194
,2548483,0,2,SOILED,,6,6,1,ramp_200_350,22,5,283,990,11331.44,43.327,28.228,100131.02,136,101,10,144,0,1,57,214
,2550858,0,2,SOILED,,1,1,1,ramp_200_350,22,7,317,990,7801.07,43.069,31.647,100124.30,168,105,10,144,0,1,75,72
,2552401,0,2,SOILED,,4,4,1,ramp_200_350,22,8,333,990,17089.45,44.170,28.429,100136.45,170,113,10,144,0,1,85,248
,2554921,0,2,SOILED,,2,2,1,ramp_200_350,22,0,200,990,17952.31,43.627,30.541,100119.81,134,77,10,144,0,1,104,90
,2557020,0,2,SOILED,,0,0,1,ramp_200_350,22,1,217,990,24100.92,42.498,32.187,100107.52,146,81,10,176,1,1,119,95
,2560525,0,2,SOILED,,6,6,1,ramp_200_350,22,4,267,990,23529.41,43.422,27.623,100124.94,157,97,10,144,0,1,144,86
,2561080,0,2,SOILED,,1,1,1,ramp_200_350,22,4,267,990,10836.44,42.958,31.368,100119.48,154,92,10,176,1,1,149,73
,2568083,0,2,SOILED,,2,2,1,ramp_200_350,22,9,350,990,18757.33,44.186,30.379,100111.91,175,115,10,176,1,1,199,94
,2570602,0,2,SOILED,,0,0,1,ramp_200_350,22,1,217,990,44198.89,42.631,31.926,100104.71,146,81,10,144,0,1,217,97
,2571582,0,2,SOILED,,1,1,1,ramp_200_350,22,2,233,990,36394.66,42.887,31.088,100121.23,144,84,10,128,0,0,225,75
,2572428,0,2,SOILED,,6,6,1,ramp_200_350,22,3,250,990,35516.09,43.387,27.295,100129.03,151,92,10,144,0,1,230,85
,2572711,0,2,SOILED,,7,7,1,ramp_200_350,22,3,250,990,36456.85,43.542,26.301,100116.43,159,88,10,144,0,1,230,197
,2576909,0,2,SOILED,,3,3,1,ramp_200_350,22,6,300,990,12146.52,44.088,30.012,100123.30,163,102,10,144,0,1,4,228
,2580830,0,2,SOILED,,4,4,1,ramp_200_350,22,8,333,990,25048.92,44.447,28.014,100134.69,172,113,10,176,1,1,33,203
,2580968,0,2,SOILED,,2,2,1,ramp_200_350,22,9,350,990,14538.85,44.211,30.291,100115.26,175,115,10,144,0,1,36,92
,2581808,0,2,SOILED,,1,1,1,ramp_200_350,22,9,350,990,19196.16,43.539,30.913,100122.58,175,113,10,176,1,1,43,73
,2583770,0,2,SOILED,,0,0,1,ramp_200_350,22,1,217,990,44802.24,42.706,31.733,100103.49,146,81,10,144,0,1,56,94
,2584056,0,2,SOILED,,6,6,1,ramp_200_350,22,1,217,990,111814.80,43.417,27.095,100126.09,141,84,10,144,0,1,58,83
,2591894,0,2,SOILED,,1,1,1,ramp_200_350,22,7,317,990,9288.82,43.356,31.003,100120.38,167,105,10,144,0,1,116,72
,2593435,0,2,SOILED,,2,2,1,ramp_200_350,22,8,333,990,10914.05,44.194,30.255,100116.48,172,111,10,144,0,1,126,89
,2595541,0,2,SOILED,,6,6,1,ramp_200_350,22,9,350,990,21805.79,44.081,27.136,100125.77,176,117,10,144,0,1,141,82
,2596938,0,2,SOILED,,0,0,1,ramp_200_350,22,0,200,990,15522.68,42.829,31.625,100105.77,140,77,10,144,0,1,151,94
,2599045,0,2,SOILED,,7,7,1,ramp_200_350,22,1,217,990,62868.37,43.630,25.884,100115.80,149,80,10,176,1,1,163,188
,2601842,0,2,SOILED,,1,1,1,ramp_200_350,22,4,267,990,15062.37,43.167,30.996,100117.14,154,92,10,144,0,1,188,71
,2606183,0,2,SOILED,,2,2,1,ramp_200_350,22,7,317,990,8916.13,44.179,30.231,100109.95,168,107,10,144,0,1,218,91
,2607027,0,2,SOILED,,6,6,1,ramp_200_350,22,8,333,990,16482.10,43.984,27.161,100121.35,173,113,10,144,0,1,224,82
,2607446,0,2,SOILED,,4,4,1,ramp_200_350,22,8,333,990,18545.35,44.490,27.874,100131.67,172,113,10,144,0,1,224,190
,2609407,0,2,SOILED,,3,3,1,ramp_200_350,22,9,350,990,17758.05,44.549,29.626,100121.51,174,114,10,144,0,1,237,232
,2610106,0,2,SOILED,,0,0,1,ramp_200_350,22,0,200,990,15590.74,43.118,31.574,100104.48,140,77,10,144,0,1,246,94
,2612346,0,2,SOILED,,1,1,1,ramp_200_350,22,2,233,990,36425.73,43.028,30.772,100121.09,144,84,10,144,0,1,8,75
,2618651,0,2,SOILED,,6,6,1,ramp_200_350,22,6,300,990,13778.26,43.912,27.077,100125.26,166,105,10,144,0,1,52,83
,2619207,0,2,SOILED,,2,2,1,ramp_200_350,22,6,300,990,8755.13,44.154,30.178,100111.93,163,102,10,144,0,1,56,93
,2620752,0,2,SOILED,,5,5,1,ramp_200_350,22,7,317,990,12036.86,44.369,28.496,100111.24,169,104,10,144,0,1,61,227
,2622711,0,2,SOILED,,1,1,1,ramp_200_350,22,9,350,990,14780.60,43.675,30.744,100119.07,175,113,10,144,0,1,83,74
,2623551,0,2,SOILED,,0,0,1,ramp_200_350,22,9,350,990,15636.45,43.439,31.583,100104.40,183,115,10,176,1,1,87,96
,2625798,0,2,SOILED,,7,7,1,ramp_200_350,22,1,217,990,126952.64,43.739,25.651,100113.80,148,80,10,128,0,0,99,191
,2629860,0,2,SOILED,,6,6,1,ramp_200_350,22,4,267,990,23752.09,43.784,27.077,100124.51,157,97,10,128,0,0,133,80
